player_id,search_full_name,full_name,position,team
1287,kaiforbath,Kai Forbath,K,
768,scottchandler,Scott Chandler,TE,
5210,koreyrobertson,Korey Robertson,WR,
3355,codycore,Cody Core,WR,
4365,darrinlaufasa,Darrin Laufasa,RB,
2441,davidcobb,David Cobb,RB,
458,justinforsett,Justin Forsett,RB,
2118,ericebron,Eric Ebron,TE,PIT
7095,austinmacginnis,Austin MacGinnis,K,
7081,jamesmorgan,James Morgan,QB,
6755,tavonnsalter,Tavonn Salter,WR,
6290,scottymiller,Scotty Miller,WR,PIT
2773,tylermurphy,Tyler Murphy,WR,
5692,ryansantoso,Ryan Santoso,K,
11186,carloswashington,Carlos Washington,RB,ATL
11583,jonathonbrooks,Jonathon Brooks,RB,CAR
7396,devinphelps,Devin Phelps,WR,
5127,kyleallen,Kyle Allen,QB,PIT
11447,krisleach,Kris Leach,TE,
5408,sergiobailey,Sergio Bailey,WR,
3020,danlight,Dan Light,TE,
2879,isiahferguson,Isiah Ferguson,WR,
5285,rossdwelley,Ross Dwelley,TE,ATL
1603,lukewillson,Luke Willson,TE,
2930,justintukes,Justin Tukes,TE,
4931,austinappleby,Austin Appleby,QB,
3923,frankyokafor,Franky Okafor,WR,
8697,kevinshaa,Kevin Shaa,WR,
2862,tonyjohnson,Tony Johnson,K,
4274,davidmoore,David Moore,WR,CAR
1332,ifeanyimomah,Ifeanyi Momah,WR,
8217,leddiebrown,Leddie Brown,RB,
1147,jameshanna,James Hanna,TE,
6845,zackmoss,Zack Moss,RB,CIN
370,natewashington,Nate Washington,WR,
3897,paullang,Paul Lang,TE,
11366,chriscoleman,Chris Coleman,WR,
1390,cobihamilton,Cobi Hamilton,WR,
6535,natebecker,Nate Becker,TE,
4305,tylerrenew,Tyler Renew,RB,
3935,alexchisum,Alex Chisum,WR,
2876,edwilliams,Ed Williams,WR,
11639,playerinvalid,Player Invalid,WR,
246,darrensproles,Darren Sproles,RB,
178,mattschaub,Matt Schaub,QB,
8187,cjverdell,CJ Verdell,RB,
8219,jelaniwoods,Jelani Woods,TE,IND
2268,rashaunallen,Rashaun Allen,TE,
4489,gehrigdieter,Gehrig Dieter,WR,
1164,ruebenrandle,Rueben Randle,WR,
7603,shismith,Shi Smith,WR,
MIA,miamidolphins,Unknown,DEF,MIA
7751,daxmilne,Dax Milne,WR,
8052,dontesylencieux,Donte Sylencieux,WR,
8731,shemarbridges,Shemar Bridges,WR,
5463,markthompson,Mark Thompson,RB,
7935,elistove,Eli Stove,WR,
6618,isaiahsearight,Isaiah Searight,TE,
5046,roycefreeman,Royce Freeman,RB,
4621,calebbluiett,Caleb Bluiett,TE,
7075,charliewoerner,Charlie Woerner,TE,ATL
1329,chrishogan,Chris Hogan,WR,
7571,rashodbateman,Rashod Bateman,WR,BAL
8783,kendricpryor,Kendric Pryor,WR,CIN
6728,jacksonharris,Jackson Harris,TE,
1307,danherron,Dan Herron,RB,
5465,nickkeizer,Nick Keizer,TE,
4854,rivercracraft,River Cracraft,WR,MIA
1601,spencerware,Spencer Ware,RB,
2783,kenzeldoe,Kenzel Doe,WR,
5197,ricogafford,Rico Gafford,WR,
11590,jasemcclellan,Jase McClellan,RB,ATL
12210,coleburgess,Cole Burgess,WR,CIN
3887,benmccord,Ben McCord,TE,
4878,brandonzylstra,Brandon Zylstra,WR,
2040,scottsimonson,Scott Simonson,TE,
5975,alizemack,Alize Mack,TE,
8924,thomasodukoya,Thomas Odukoya,TE,TEN
627,andreroberts,Andre Roberts,WR,
11615,ainiassmith,Ainias Smith,WR,PHI
6705,tajmcgowan,Taj McGowan,RB,
11418,tayebarber,Taye Barber,WR,
11306,xaviergipson,Xavier Gipson,WR,NYJ
4596,tiongreen,Tion Green,RB,
5927,terrymclaurin,Terry McLaurin,WR,WAS
7096,kalebbarker,Kaleb Barker,QB,
7554,tremckitty,Tre' McKitty,TE,
12308,samsonevans,Samson Evans,RB,
6209,ishmaelhyman,Ishmael Hyman,WR,
5974,tracemcsorley,Trace McSorley,QB,
7203,antoniowilliams,Antonio Williams,RB,
5618,larryrose,Larry Rose,RB,
4199,aaronjones,Aaron Jones,RB,MIN
4515,bjjohnson,B.J. Johnson,WR,
2595,timsemisch,Tim Semisch,TE,
6449,dorianbaker,Dorian Baker,WR,
6156,bennysnell,Benny Snell,RB,
4950,christiankirk,Christian Kirk,WR,JAX
3150,xavierrush,Xavier Rush,WR,
6399,kanodillon,Kano Dillon,TE,
1777,joshhill,Josh Hill,TE,
7420,joshhokit,Josh Hokit,RB,
1665,tobaispalmer,Tobais Palmer,WR,
1769,jeffadams,Jeff Adams,OL,
11646,jalencoker,Jalen Coker,WR,CAR
4004,chrisbriggs,Chris Briggs,TE,
2507,aaronripkowski,Aaron Ripkowski,RB,
2223,charlessims,Charles Sims,RB,
4454,kendrickbourne,Kendrick Bourne,WR,NE
284,delaniewalker,Delanie Walker,TE,
1610,ryanspadola,Ryan Spadola,WR,
4085,adamshaheen,Adam Shaheen,TE,
3621,jordanwilliamslambert,Jordan Williams-Lambert,WR,
3880,mjmcfarland,M.J. McFarland,TE,
10218,xavierhutchinson,Xavier Hutchinson,WR,HOU
8019,devontresdukes,Devontres Dukes,WR,
12169,reggiebrown,Reggie Brown,WR,
6154,davidsills,David Sills,WR,DEN
6931,deejaydallas,DeeJay Dallas,RB,ARI
2597,michaeldyer,Michael Dyer,RB,
2731,akeemhunt,Akeem Hunt,RB,
5886,hakeembutler,Hakeem Butler,TE,
11623,jordanwhittington,Jordan Whittington,WR,LAR
5915,andyisabella,Andy Isabella,WR,
6097,jamalcustis,Jamal Custis,WR,
2145,chaserettig,Chase Rettig,QB,
2823,rannellhall,Rannell Hall,WR,
7158,rileyneal,Riley Neal,QB,
6450,davidblough,David Blough,QB,
7055,sewoolonilua,Sewo Olonilua,RB,
2004,codylatimer,Cody Latimer,WR,
2549,trevorsiemian,Trevor Siemian,QB,
8863,kaylongeiger,Kaylon Geiger,WR,
4995,ianthomas,Ian Thomas,TE,CAR
269,pierregarcon,Pierre Garcon,WR,
6365,carsonmeier,Carson Meier,TE,
2082,xaviergrimble,Xavier Grimble,TE,
468,benhartsock,Ben Hartsock,TE,
9225,tankbigsby,Tank Bigsby,RB,JAX
7218,camsutton,Cam Sutton,TE,
DET,detroitlions,Unknown,DEF,DET
7589,ianbook,Ian Book,QB,
6063,tyronbillyjohnson,Tyron Billy-Johnson,WR,
4018,joemixon,Joe Mixon,RB,HOU
2319,devanteparker,DeVante Parker,WR,
11603,ajbarner,AJ Barner,TE,SEA
2555,geraldchristian,Gerald Christian,TE,
4533,jamessummers,James Summers,RB,
4721,shakeirryan,Shakeir Ryan,WR,
8094,michaeljacobson,Michael Jacobson,TE,NO
2699,cameronmeredith,Cameron Meredith,WR,
3639,duplicateplayer,Duplicate Player,WR,
4229,masonschreck,Mason Schreck,TE,
11863,leonjohnson,Leon Johnson,WR,
12190,jasonbean,Jason Bean,QB,IND
6438,kelvinmcknight,Kelvin McKnight,WR,
175,jordynelson,Jordy Nelson,WR,
BUF,buffalobills,Unknown,DEF,BUF
7071,jjmolson,JJ Molson,K,
2039,sethroberts,Seth Roberts,WR,
5249,andrelevrone,Andre Levrone,WR,
1214,blairwalsh,Blair Walsh,K,
3008,mattwile,Matt Wile,K,
3548,jamalrobinson,Jamal Robinson,WR,
9757,kendremiller,Kendre Miller,RB,NO
7670,joshuapalmer,Joshua Palmer,WR,LAC
7035,kendrickrogers,Kendrick Rogers,WR,
5565,jasoncabinda,Jason Cabinda,RB,
1436,justicecunningham,Justice Cunningham,TE,
2229,garrettgilbert,Garrett Gilbert,QB,
4626,ambaettatawo,Amba Etta-Tawo,WR,
5796,austinwolf,Austin Wolf,WR,
5275,jeffbadet,Jeff Badet,WR,
1928,antonioandrews,Antonio Andrews,RB,
7611,rhamondrestevenson,Rhamondre Stevenson,RB,NE
1330,juniorhemingway,Junior Hemingway,WR,
3896,bensonbrowne,Benson Browne,TE,
2254,asantecleveland,Asante Cleveland,TE,
5125,damounpatterson,Damoun Patterson,WR,
8101,markvital,Mark Vital,TE,
3804,darrinpeterson,Darrin Peterson,WR,
3333,temarrickhemingway,Temarrick Hemingway,TE,WAS
4747,steviedonatell,Stevie Donatell,TE,
7509,chrisowusu,Chris Owusu,WR,
3297,tajaesharpe,Tajae Sharpe,WR,
1138,rodstreater,Rod Streater,WR,
5276,tylerhoppes,Tyler Hoppes,TE,
4239,deangelohenderson,De'Angelo Henderson,RB,
11857,daijunedwards,Daijun Edwards,RB,
538,emmanuelsanders,Emmanuel Sanders,WR,
4197,isaiahmckenzie,Isaiah McKenzie,WR,NYG
5890,damienharris,Damien Harris,RB,
2221,solomonpatton,Solomon Patton,WR,
9755,playerinvalid,Player Invalid,RB,
8005,tarikblack,Tarik Black,WR,
915,royhelu,Roy Helu,RB,
8150,kyrenwilliams,Kyren Williams,RB,LAR
PHI,philadelphiaeagles,Unknown,DEF,PHI
12187,malcolmepps,Malcolm Epps,TE,
8121,romeodoubs,Romeo Doubs,WR,GB
8123,hassanhaskins,Hassan Haskins,RB,LAC
4355,timwhite,Tim White,WR,
8033,bernhardseikovits,Bernhard Seikovits,TE,ARI
7961,joseborregales,Jose Borregales,K,
3161,carsonwentz,Carson Wentz,QB,KC
188,elimanning,Eli Manning,QB,
5111,javonwims,Javon Wims,WR,
5791,geraldholmes,Gerald Holmes,RB,
7600,patfreiermuth,Pat Freiermuth,TE,PIT
8527,darekeyoung,Dareke Young,WR,SEA
717,chrisivory,Chris Ivory,RB,
11199,emaridemercado,Emari Demercado,RB,ARI
6002,qadreeollison,Qadree Ollison,RB,
8602,dannydavis,Danny Davis,WR,
11645,javonbaker,Javon Baker,WR,NE
64,owendaniels,Owen Daniels,TE,
2672,damarraultman,Damarr Aultman,WR,
223,larryfitzgerald,Larry Fitzgerald,WR,
331,philiprivers,Philip Rivers,QB,
11104,sarodorickthompson,SaRodorick Thompson,RB,
7604,tamorrionterry,Tamorrion Terry,WR,
5168,jordanchunn,Jordan Chunn,RB,
98,freddavis,Fred Davis,TE,
601,andrewquarless,Andrew Quarless,TE,
1314,bradsmelley,Brad Smelley,RB,
2520,andredebose,Andre Debose,WR,
3420,alonzorussell,Alonzo Russell,WR,
4922,garrettscantling,Garrett Scantling,WR,ATL
5831,bryantmitchell,Bryant Mitchell,WR,
10212,joshwhyle,Josh Whyle,TE,TEN
11381,travisvokolek,Travis Vokolek,TE,ARI
8937,parkerwhite,Parker White,K,
670,kassimosgood,Kassim Osgood,WR,
8161,malikwillis,Malik Willis,QB,GB
5201,terryswanson,Terry Swanson,RB,
1559,mikeglennon,Mike Glennon,QB,
7557,playerinvalid,Player Invalid,TE,
7558,whopphilyor,Whop Philyor,WR,
4951,djchark,DJ Chark,WR,LAC
11729,sionevaki,Sione Vaki,RB,DET
11483,ellismerriweather,Ellis Merriweather,RB,GB
8228,jaylenwarren,Jaylen Warren,RB,PIT
120,adamvinatieri,Adam Vinatieri,K,
4786,jhajuanseales,Jhajuan Seales,WR,
5774,camserigne,Cam Serigne,TE,
8229,isaiahweston,Isaiah Weston,WR,
11562,spencerrattler,Spencer Rattler,QB,NO
2599,bronsonhill,Bronson Hill,RB,
8230,tychandler,Ty Chandler,RB,MIN
1983,damiancopeland,Damian Copeland,WR,
6011,gardnerminshew,Gardner Minshew,QB,LV
822,tandondoss,Tandon Doss,WR,
1107,cobyfleener,Coby Fleener,TE,
5089,mikewhite,Mike White,QB,BUF
142,tonyromo,Tony Romo,QB,
3296,sethdevalve,Seth DeValve,TE,
SF,san francisco49ers,Unknown,DEF,SF
7393,sirgeohoffman,Sirgeo Hoffman,RB,
4453,victorbolden,Victor Bolden,WR,
12268,colbysuits,Colby Suits,QB,
4680,larryclark,Larry Clark,WR,
8732,raleighwebb,Raleigh Webb,WR,
3921,nicktruesdell,Nick Truesdell,TE,
7581,kellenmond,Kellen Mond,QB,
5814,frankstephens,Frank Stephens,WR,
6136,jarrettstidham,Jarrett Stidham,QB,DEN
4749,cameronposey,Cameron Posey,WR,
6590,michaelcolubiale,Michael Colubiale,TE,
7173,jalenmccleskey,Jalen McCleskey,WR,
5171,kevinrader,Kevin Rader,TE,NO
2478,keithmumphery,Keith Mumphery,WR,
8042,chrisnaggar,Chris Naggar,K,
2219,patrickmurray,Patrick Murray,K,
3492,jalinmarshall,Jalin Marshall,WR,
4942,marcellateman,Marcell Ateman,WR,
11626,xavierlegette,Xavier Legette,WR,CAR
4146,dedewestbrook,Dede Westbrook,WR,
11582,carsonsteele,Carson Steele,RB,KC
11637,keoncoleman,Keon Coleman,WR,BUF
7744,antonionunn,Antonio Nunn,WR,
2196,brandoncoleman,Brandon Coleman,WR,
91,carsonpalmer,Carson Palmer,QB,
9489,justinshorter,Justin Shorter,WR,LV
8559,joshbabicz,Josh Babicz,TE,
5116,nickbawden,Nick Bawden,RB,
11864,zachheins,Zach Heins,TE,
2428,vincemayle,Vince Mayle,TE,
11573,frankgore,Frank Gore,RB,BUF
5700,robertmartin,Robert Martin,RB,
7288,benellefson,Ben Ellefson,TE,
5857,noahfant,Noah Fant,TE,SEA
6730,jordantaamu,Jordan Ta'amu,QB,
7395,rashadmedaris,Rashad Medaris,WR,
8103,ryanwillis,Ryan Willis,QB,
491,dannyamendola,Danny Amendola,WR,
5154,trentsherfield,Trent Sherfield,WR,MIN
6735,duplicateplayer,Duplicate Player,WR,
5118,tannerlee,Tanner Lee,QB,
3347,jakerudock,Jake Rudock,QB,
3273,malcolmmitchell,Malcolm Mitchell,WR,
9224,chasebrown,Chase Brown,RB,CIN
5352,ryangreen,Ryan Green,RB,
992,ricardolockette,Ricardo Lockette,WR,
8204,bomelton,Bo Melton,WR,GB
11073,thayerthomas,Thayer Thomas,WR,MIN
6357,shawnbane,Shawn Bane,WR,
5094,ryanizzo,Ryan Izzo,TE,
4914,glencoffee,Glen Coffee,RB,SF
71,jasonavant,Jason Avant,WR,
6169,jameswilliams,James Williams,RB,
5265,nicshimonek,Nic Shimonek,QB,
5012,markandrews,Mark Andrews,TE,BAL
8027,treharbison,Tre Harbison,RB,
8234,jaivonheiligh,Jaivon Heiligh,WR,
7595,tylanwallace,Tylan Wallace,WR,BAL
6074,donaldparham,Donald Parham,TE,DEN
2593,antwangoodley,Antwan Goodley,WR,
6308,ianbunting,Ian Bunting,TE,
11815,corneliusjohnson,Cornelius Johnson,WR,LAC
4934,jalenwilliams,Jalen Williams,WR,
12077,lincolnvictor,Lincoln Victor,WR,
978,kendallhunter,Kendall Hunter,RB,
2093,ryangrant,Ryan Grant,WR,
5282,duplicateplayer,Duplicate Player,WR,CHI
7518,taylorrussolino,Taylor Russolino,K,
11942,colsonyankoff,Colson Yankoff,TE,WAS
3202,austinhooper,Austin Hooper,TE,NE
3336,moritzbohringer,Moritz Bohringer,TE,
6794,justinjefferson,Justin Jefferson,WR,MIN
391,ryansuccop,Ryan Succop,K,
7517,duplicateplayer,Duplicate Player,WR,
11347,chasecota,Chase Cota,WR,NYG
2529,marcusmurphy,Marcus Murphy,RB,
1026,brycebrown,Bryce Brown,RB,
11089,jordanbyrd,Jordan Byrd,WR,
2904,issacblakeney,Issac Blakeney,WR,
11377,tyrellshavers,Tyrell Shavers,WR,BUF
11184,danielarias,Daniel Arias,WR,
7400,manassehbailey,Manasseh Bailey,WR,
7988,rileylees,Riley Lees,WR,
6322,xavierubosi,Xavier Ubosi,WR,
8411,devonallen,Devon Allen,WR,
2611,kasenwilliams,Kasen Williams,WR,
3019,jamesbutler,James Butler,WR,
2943,markweisman,Mark Weisman,RB,
7992,mattbushman,Matt Bushman,TE,
662,senecawallace,Seneca Wallace,QB,
8202,michaelwoods,Michael Woods,WR,CLE
1067,marvinjones,Marvin Jones,WR,
323,jamaalcharles,Jamaal Charles,RB,
2381,chrisconley,Chris Conley,WR,SF
4557,freddiestevenson,Freddie Stevenson,RB,
11600,jatavionsanders,Ja'Tavion Sanders,TE,CAR
4475,sefoliufau,Sefo Liufau,QB,
3532,kennethfarrow,Kenneth Farrow,RB,
673,jasoncampbell,Jason Campbell,QB,
2917,brianvogler,Brian Vogler,TE,
676,leseanmccoy,LeSean McCoy,RB,
12126,isaacrex,Isaac Rex,TE,
6553,austinwalter,Austin Walter,RB,
5980,mylesgaskin,Myles Gaskin,RB,MIN
1903,taylorgabriel,Taylor Gabriel,WR,
9230,tannermckee,Tanner McKee,QB,PHI
5008,durhamsmythe,Durham Smythe,TE,MIA
2286,andrewfurney,Andrew Furney,K,
5785,jamesbutler,James Butler,RB,
6628,ventellbryant,Ventell Bryant,WR,
8665,armanirogers,Armani Rogers,TE,
10651,mohamedibrahim,Mohamed Ibrahim,RB,
4160,joshmalone,Josh Malone,WR,
6269,kyleshurmur,Kyle Shurmur,QB,
1704,chasereynolds,Chase Reynolds,RB,
2939,javessblue,Javess Blue,WR,
7314,dominikeberle,Dominik Eberle,K,
782,willtukuafu,Will Tukuafu,RB,
9754,quentinjohnston,Quentin Johnston,WR,LAC
5760,joshcrockett,Josh Crockett,WR,
5112,boscarbrough,Bo Scarbrough,RB,
NYG,new yorkgiants,Unknown,DEF,NYG
2431,mikedavis,Mike Davis,RB,
1324,edwinbaker,Edwin Baker,RB,
2752,trentsteelman,Trent Steelman,WR,
5800,justinstockton,Justin Stockton,RB,
4607,zachconque,Zach Conque,QB,
12363,xavierwade,Xavier Wade,WR,
11126,michaelezeike,Michael Ezeike,TE,
348,shonngreene,Shonn Greene,RB,
6453,djmontgomery,D.J. Montgomery,WR,IND
5587,chriswarren,Chris Warren,RB,
5235,davidwells,David Wells,TE,
TEN,tennesseetitans,Unknown,DEF,TEN
5705,johnfranklin,John Franklin,WR,
11607,haydenhatten,Hayden Hatten,WR,
11580,dillonjohnson,Dillon Johnson,RB,
3177,coreycoleman,Corey Coleman,WR,
659,cedricpeerman,Cedric Peerman,RB,
1020,terrellepryor,Terrelle Pryor,WR,
4537,jordanjohnson,Jordan Johnson,RB,
2095,rashadlawrence,Rashad Lawrence,WR,
5570,chadbeebe,Chad Beebe,WR,
233,mattmoore,Matt Moore,QB,
78,ahmadbradshaw,Ahmad Bradshaw,RB,
6446,jonhilliman,Jon Hilliman,RB,
749,zachmiller,Zach Miller,TE,
6894,mitchellwilcox,Mitchell Wilcox,TE,NE
2293,demitriusbronson,Demitrius Bronson,RB,
3440,joshwoodrum,Josh Woodrum,QB,
326,darrenmcfadden,Darren McFadden,RB,
2848,kyleprater,Kyle Prater,WR,
4806,brandonradcliff,Brandon Radcliff,RB,
7618,micahsimon,Micah Simon,WR,CAR
11625,adonaimitchell,Adonai Mitchell,WR,IND
4767,daneevans,Dane Evans,QB,
12389,haydenrucci,Hayden Rucci,TE,MIA
4610,deantegray,Deante' Gray,WR,
5747,kayauneross,Kayaune Ross,WR,
11540,lamichaelpettway,La'Michael Pettway,TE,
2922,devinmahina,Devin Mahina,TE,
6938,camakers,Cam Akers,RB,HOU
7367,willhastings,Will Hastings,WR,
2638,reggiebell,Reggie Bell,WR,
11080,malikknowles,Malik Knowles,WR,
7972,tonypoljan,Tony Poljan,TE,
4198,jamalagnew,Jamal Agnew,WR,
4938,speedynoil,Speedy Noil,WR,
6552,malikhenry,Malik Henry,WR,
8934,clintratkovich,Clint Ratkovich,RB,
1304,collinmooney,Collin Mooney,RB,
11821,tahjwashington,Tahj Washington,WR,MIA
2182,kelvinbenjamin,Kelvin Benjamin,TE,
1485,gavinescobar,Gavin Escobar,TE,
1455,zacdysert,Zac Dysert,QB,
3655,reggiediggs,Reggie Diggs,WR,
8407,tjpledger,T.J. Pledger,RB,
2800,mariohull,Mario Hull,WR,
7537,jaretpatterson,Jaret Patterson,RB,LAC
2909,beaugardner,Beau Gardner,TE,
5889,brycelove,Bryce Love,RB,
250,mattspaeth,Matt Spaeth,TE,
1235,jorvorskielane,Jorvorskie Lane,RB,
3905,mandeldixon,Mandel Dixon,TE,
2577,devantedavis,Devante Davis,WR,
2615,dougmcneil,Doug McNeil,WR,
5661,chrislacy,Chris Lacy,WR,
6439,halehentges,Hale Hentges,TE,
2177,jeromesmith,Jerome Smith,RB,
8114,erikezukanma,Erik Ezukanma,WR,MIA
3503,geronimoallison,Geronimo Allison,WR,
8144,chrisolave,Chris Olave,WR,NO
11621,brendenrice,Brenden Rice,WR,LAC
6529,chrismyarick,Chris Myarick,TE,
4984,joshallen,Josh Allen,QB,BUF
11053,antoinegreen,Antoine Green,WR,
388,kyleorton,Kyle Orton,QB,
7234,mauriceffrench,Maurice Ffrench,WR,
1848,jameswhite,James White,RB,
7579,austinwatkins,Austin Watkins,WR,
12029,tylerharrell,Tyler Harrell,WR,
2124,jacobmaxwell,Jacob Maxwell,TE,
7580,khalilmcclain,Khalil McClain,WR,
4937,alriles,Al Riles,WR,IND
650,nickfolk,Nick Folk,K,TEN
3595,alancross,Alan Cross,RB,
4328,jeromelane,Jerome Lane,WR,
947,juliojones,Julio Jones,WR,
1937,bishopsankey,Bishop Sankey,RB,
1957,tomsavage,Tom Savage,QB,
6261,reggiewhite,Reggie White,WR,
7582,jhamonausbon,Jhamon Ausbon,WR,
9500,joshdowns,Josh Downs,WR,IND
11762,anthonygould,Anthony Gould,WR,IND
7602,kylengranson,Kylen Granson,TE,IND
6313,duplicateplayer,Duplicate Player,WR,
1564,bennycunningham,Benny Cunningham,RB,
12357,davidmartinrobinson,David Martin-Robinson,TE,TEN
3668,joshuaperkins,Joshua Perkins,TE,NYJ
11231,christiantrahan,Christian Trahan,TE,
11130,pokeywilson,Pokey Wilson,WR,
1411,landryjones,Landry Jones,QB,
3805,jonbrown,Jon Brown,K,
6318,jordanellis,Jordan Ellis,RB,
1048,lamarmiller,Lamar Miller,RB,
5010,willdissly,Will Dissly,TE,LAC
6039,tyjohnson,Ty Johnson,RB,BUF
6803,brandonaiyuk,Brandon Aiyuk,WR,SF
2928,johnpeters,John Peters,TE,
1691,chuckjacobs,Chuck Jacobs,WR,
891,vincentbrown,Vincent Brown,WR,
11249,chrissmith,Chris Smith,RB,
9997,zayflowers,Zay Flowers,WR,BAL
5407,ervinphilips,Ervin Philips,RB,
6032,keelandoss,Keelan Doss,WR,
7512,aaronsmith,Aaron Smith,RB,
2722,jimmaymundine,Jimmay Mundine,TE,
8172,gregdulcich,Greg Dulcich,TE,DEN
4730,samcotton,Sam Cotton,TE,
11359,kodycase,Kody Case,WR,
416,jaycutler,Jay Cutler,QB,
144,mattflynn,Matt Flynn,QB,
7092,chrisfinke,Chris Finke,WR,
2916,ifyumodu,Ify Umodu,WR,
12398,jadonjanke,Jadon Janke,WR,
1033,chrispolk,Chris Polk,RB,
9222,zachevans,Zach Evans,RB,
7576,sagesurratt,Sage Surratt,TE,
7613,jonathanadams,Jonathan Adams,WR,
8222,joshjohnson,Josh Johnson,WR,
2784,jameillshowers,Jameill Showers,DB,
2331,breshadperriman,Breshad Perriman,WR,
12093,geordonporter,Geordon Porter,WR,
8193,ejperry,E.J. Perry,QB,
11421,ryanmiller,Ryan Miller,WR,TB
6778,chrisstreveler,Chris Streveler,QB,
7050,josiahdeguara,Josiah Deguara,TE,JAX
7903,brileymoore,Briley Moore,TE,
8141,playerinvalid,Player Invalid,WR,
251,montellowens,Montell Owens,RB,
5395,shaunwilson,Shaun Wilson,RB,
8706,kehindeoginni,Kehinde Oginni,TE,ATL
5464,delanceturner,De'Lance Turner,RB,
4144,jonnusmith,Jonnu Smith,TE,MIA
12009,jackplummer,Jack Plummer,QB,CAR
8126,wandalerobinson,Wan'Dale Robinson,WR,NYG
11773,keilanrobinson,Keilan Robinson,RB,JAX
3551,maxwittek,Max Wittek,QB,
8249,lucaskrull,Lucas Krull,TE,DEN
1397,brandonbogotay,Brandon Bogotay,K,
2914,lukelundy,Luke Lundy,RB,
11168,xaviersmith,Xavier Smith,WR,LAR
6853,vanjefferson,Van Jefferson,WR,PIT
8775,andrewmevis,Andrew Mevis,K,
6557,jeffsmith,Jeff Smith,WR,
910,henryhynoski,Henry Hynoski,RB,
3168,christianhackenberg,Christian Hackenberg,QB,
11537,waynetaulapapa,Wayne Taulapapa,RB,
2771,jimmiehunt,Jimmie Hunt,WR,
1850,tajhboyd,Tajh Boyd,QB,
8489,drewogletree,Drew Ogletree,TE,IND
5239,lamarjordan,Lamar Jordan,QB,
3891,kylecoleman,Kyle Coleman,RB,
8801,dennishouston,Dennis Houston,WR,
8571,rashaunhenry,Ra'Shaun Henry,WR,
2430,javoriusallen,Javorius Allen,RB,
11943,michaelwiley,Michael Wiley,RB,WAS
6239,maliktaylor,Malik Taylor,WR,NYJ
654,ladainiantomlinson,LaDainian Tomlinson,RB,
11438,dallasdaniels,Dallas Daniels,WR,
4451,isaacwhitney,Isaac Whitney,WR,ARI
1308,jamizeolawale,Jamize Olawale,RB,
5820,benjarvusgreenellis,BenJarvus Green-Ellis,RB,
5286,austinallen,Austin Allen,QB,
2276,kevinnorwood,Kevin Norwood,WR,
8120,jerrionealy,Jerrion Ealy,RB,
5752,shermanbadie,Sherman Badie,RB,
6789,henryruggs,Henry Ruggs,WR,
1938,joshstewart,Josh Stewart,WR,
1471,bricebutler,Brice Butler,WR,
11851,carterbradley,Carter Bradley,QB,LV
397,brandonmyers,Brandon Myers,TE,
8670,johnparkerromo,John Parker Romo,K,
6528,joeyslye,Joey Slye,K,NE
8235,samoritoure,Samori Toure,WR,CHI
8168,skyymoore,Skyy Moore,WR,KC
2446,mycolepruitt,MyCole Pruitt,TE,PIT
2567,bryanbennett,Bryan Bennett,QB,
11528,garettmaag,Garett Maag,WR,
11946,marcusrosemyjacksaint,Marcus Rosemy-Jacksaint,WR,PHI
4823,keevanlucas,Keevan Lucas,WR,
5045,courtlandsutton,Courtland Sutton,WR,DEN
11388,nolanhenderson,Nolan Henderson,QB,
9497,jalinhyatt,Jalin Hyatt,WR,NYG
1379,kylejuszczyk,Kyle Juszczyk,RB,SF
CHI,chicagobears,Unknown,DEF,CHI
6591,charlesjones,Charles Jones,TE,
7175,chrisrowland,Chris Rowland,WR,
769,jordannorwood,Jordan Norwood,WR,
9492,treypalmer,Trey Palmer,WR,TB
4774,demardllorens,De'Mard Llorens,RB,
3934,troymainepope,Troymaine Pope,RB,
3653,brandonwilliams,Brandon Williams,TE,
1715,cooperhelfet,Cooper Helfet,TE,
6665,jodyfortson,Jody Fortson,TE,
3552,wendallwilliams,Wendall Williams,WR,
8570,derekwright,Derek Wright,WR,
63,vontaleach,Vonta Leach,RB,
8122,zonovanknight,Zonovan Knight,RB,
7594,chubahubbard,Chuba Hubbard,RB,CAR
933,djsmith,DJ Smith,K,
5120,dannyetling,Danny Etling,QB,
1003,trindonholliday,Trindon Holliday,WR,
1201,chrisgivens,Chris Givens,WR,
4853,jerodevans,Jerod Evans,QB,
4536,jasoncroom,Jason Croom,TE,
4940,deseansmith,DeSean Smith,TE,
6879,quartneydavis,Quartney Davis,WR,
1347,chrisgragg,Chris Gragg,TE,
11508,princetonfant,Princeton Fant,TE,DAL
5427,laquviontegonzalez,LaQuvionte Gonzalez,WR,
3852,jaydonmickens,Jaydon Mickens,WR,
11834,devaughnvele,Devaughn Vele,WR,DEN
730,legarretteblount,LeGarrette Blount,RB,
1635,timothywright,Timothy Wright,TE,
3858,milesshuler,Miles Shuler,WR,
5240,danielmarx,Daniel Marx,RB,
7099,tomflacco,Tom Flacco,QB,
2981,rossscheuerman,Ross Scheuerman,RB,
11789,joshuakarty,Joshua Karty,K,LAR
4342,quincyadeboyejo,Quincy Adeboyejo,WR,
1801,quronpratt,Quron Pratt,WR,
7452,joshpearson,Josh Pearson,WR,
5252,raylawry,Ray Lawry,RB,
11493,jordanmurray,Jordan Murray,TE,ARI
502,bearpascoe,Bear Pascoe,TE,
12341,markesestepp,Markese Stepp,RB,
